Round,Bidder,PEA,Category,BidType,Quantity,Price,Switch To Category,PrevProcessedDemand,CurrentProcessedDemand,PostedPrice,ClockPrice,ExcessDemand,FinalPrice,FinalClockPrice,FinalExcessDemand,Budget,TotalExposure
1,9,PEA020,C1,Simple,1,11500000,,0,1,11500000,11500000,0,11500000,12651000,5,206966862,79435000,24431298
1,9,PEA022,C1,Simple,1,11000000,,0,0,11000000,11000000,0,11000000,12101000,7,206966862,79435000,22380957
1,9,PEA119,C1,Simple,1,425000,,0,1,425000,425000,0,425000,468000,0,206966862,79435000,2081056
1,9,PEA415,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,206966862,79435000,527220
1,9,PEA373,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,206966862,79435000,205545
1,10,PEA018,C1,Simple,1,16500000,,0,0,16500000,16500000,0,16500000,18150000,18,29081694,12515000,38899991
1,10,PEA022,C1,Simple,1,11000000,,0,1,11000000,11000000,0,11000000,12101000,7,29081694,12515000,22803730
1,10,PEA076,C1,Simple,1,900000,,0,1,900000,900000,0,900000,991000,4,29081694,12515000,3106397
1,10,PEA413,C1,Simple,1,125000,,0,1,125000,125000,0,125000,138000,5,29081694,12515000,2109607
1,10,PEA119,C1,Simple,1,425000,,0,1,425000,425000,0,425000,468000,0,29081694,12515000,2221823
1,10,PEA166,C1,Simple,1,45000,,0,1,45000,45000,0,45000,45000,0,29081694,12515000,1095665
1,10,PEA297,C1,Simple,1,15000,,0,1,15000,15000,0,15000,15000,0,29081694,12515000,387292
1,10,PEA373,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,29081694,12515000,209180
1,11,PEA020,C1,Simple,1,11500000,,0,0,11500000,11500000,0,11500000,12651000,5,87054073,9030000,23988596
1,11,PEA027,C1,Simple,1,9000000,,0,0,9000000,9000000,0,9000000,9900000,8,87054073,9030000,18293581
1,11,PEA091,C1,Simple,1,2200000,,0,1,2200000,2200000,0,2200000,2420000,4,87054073,9030000,3934397
1,11,PEA156,C1,Simple,1,700000,,0,1,700000,700000,0,700000,771000,7,87054073,9030000,2332126
1,11,PEA104,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,3,87054073,9030000,3125859
1,11,PEA158,C1,Simple,1,435000,,0,1,435000,435000,0,435000,435000,0,87054073,9030000,1206173
1,11,PEA187,C1,Simple,1,375000,,0,1,375000,375000,0,375000,413000,1,87054073,9030000,1103883
1,11,PEA190,C1,Simple,1,275000,,0,1,275000,275000,0,275000,303000,2,87054073,9030000,950636
1,11,PEA247,C1,Simple,1,260000,,0,1,260000,260000,0,260000,286000,0,87054073,9030000,893028
1,11,PEA274,C1,Simple,1,20000,,0,1,20000,20000,0,20000,22000,6,87054073,9030000,524185
1,11,PEA279,C1,Simple,1,495000,,0,1,495000,495000,0,495000,545000,0,87054073,9030000,728907
1,11,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,87054073,9030000,283829
1,11,PEA316,C1,Simple,1,230000,,0,1,230000,230000,0,230000,254000,1,87054073,9030000,376011
1,11,PEA229,C1,Simple,1,850000,,0,0,850000,850000,0,850000,936000,3,87054073,9030000,922168
1,11,PEA355,C1,Simple,1,110000,,0,1,110000,110000,0,110000,110000,0,87054073,9030000,180468
1,11,PEA102,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,4,87054073,9030000,1965816
1,11,PEA407,C1,Simple,1,15000,,0,1,15000,15000,0,15000,15000,0,87054073,9030000,28073
1,12,PEA002,C1,Simple,1,100000000,,0,1,100000000,100000000,0,100000000,110001000,12,156741703,156505000,403507451
1,12,PEA004,C1,Simple,1,47500000,,0,1,47500000,47500000,0,47500000,52251000,5,156741703,156505000,161137248
1,12,PEA026,C1,Simple,1,9000000,,0,1,9000000,9000000,0,9000000,9900000,4,156741703,156505000,18407527
1,12,PEA415,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,156741703,156505000,538447
1,13,PEA018,C1,Simple,1,16500000,,0,0,16500000,16500000,0,16500000,18150000,18,19104562,2555000,39159785
1,13,PEA042,C1,Simple,1,2500000,,0,1,2500000,2500000,0,2500000,2750000,7,19104562,2555000,10228045
1,13,PEA166,C1,Simple,1,45000,,0,1,45000,45000,0,45000,45000,0,19104562,2555000,1094328
1,13,PEA415,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,19104562,2555000,506482
1,13,PEA373,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,19104562,2555000,207122
1,14,PEA020,C1,Simple,1,11500000,,0,1,11500000,11500000,0,11500000,12651000,5,97821330,28530000,26308218
1,14,PEA027,C1,Simple,1,9000000,,0,1,9000000,9000000,0,9000000,9900000,8,97821330,28530000,19106851
1,14,PEA156,C1,Simple,1,700000,,0,0,700000,700000,0,700000,771000,7,97821330,28530000,2363317
1,14,PEA091,C1,Simple,1,2200000,,0,1,2200000,2200000,0,2200000,2420000,4,97821330,28530000,3789726
1,14,PEA104,C1,Simple,1,1900000,,0,0,1900000,1900000,0,1900000,2091000,3,97821330,28530000,3112014
1,14,PEA158,C1,Simple,1,435000,,0,1,435000,435000,0,435000,435000,0,97821330,28530000,1206918
1,14,PEA187,C1,Simple,1,375000,,0,1,375000,375000,0,375000,413000,1,97821330,28530000,1120496
1,14,PEA190,C1,Simple,1,275000,,0,1,275000,275000,0,275000,303000,2,97821330,28530000,992385
1,14,PEA247,C1,Simple,1,260000,,0,1,260000,260000,0,260000,286000,0,97821330,28530000,891429
1,14,PEA195,C1,Simple,1,365000,,0,1,365000,365000,0,365000,402000,1,97821330,28530000,966739
1,14,PEA274,C1,Simple,1,20000,,0,1,20000,20000,0,20000,22000,6,97821330,28530000,534096
1,14,PEA257,C1,Simple,1,315000,,0,1,315000,315000,0,315000,315000,0,97821330,28530000,726340
1,14,PEA303,C1,Simple,1,120000,,0,1,120000,120000,0,120000,120000,0,97821330,28530000,352994
1,14,PEA279,C1,Simple,1,495000,,0,1,495000,495000,0,495000,545000,0,97821330,28530000,725056
1,14,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,97821330,28530000,276969
1,14,PEA316,C1,Simple,1,230000,,0,1,230000,230000,0,230000,254000,1,97821330,28530000,388934
1,14,PEA364,C1,Simple,1,60000,,0,1,60000,60000,0,60000,60000,0,97821330,28530000,159725
1,14,PEA102,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,4,97821330,28530000,1954485
1,14,PEA229,C1,Simple,1,850000,,0,1,850000,850000,0,850000,936000,3,97821330,28530000,878743
1,14,PEA407,C1,Simple,1,15000,,0,1,15000,15000,0,15000,15000,0,97821330,28530000,28653
1,15,PEA004,C1,Simple,1,47500000,,0,0,47500000,47500000,0,47500000,52251000,5,73651420,23670000,154367087
1,15,PEA016,C1,Simple,1,20000000,,0,1,20000000,20000000,0,20000000,22000000,8,73651420,23670000,40306443
1,15,PEA042,C1,Simple,1,2500000,,0,1,2500000,2500000,0,2500000,2750000,7,73651420,23670000,10176863
1,15,PEA076,C1,Simple,1,900000,,0,0,900000,900000,0,900000,991000,4,73651420,23670000,3172593
1,15,PEA413,C1,Simple,1,125000,,0,0,125000,125000,0,125000,138000,5,73651420,23670000,2078862
1,15,PEA119,C1,Simple,1,425000,,0,1,425000,425000,0,425000,468000,0,73651420,23670000,2078402
1,15,PEA212,C1,Simple,1,435000,,0,1,435000,435000,0,435000,435000,0,73651420,23670000,1490663
1,15,PEA264,C1,Simple,1,230000,,0,1,230000,230000,0,230000,230000,0,73651420,23670000,586322
1,15,PEA366,C1,Simple,1,80000,,0,1,80000,80000,0,80000,80000,0,73651420,23670000,200800
1,16,PEA002,C1,Simple,1,100000000,,0,1,100000000,100000000,0,100000000,110001000,12,136810609,120110000,398975772
1,16,PEA018,C1,Simple,1,16500000,,0,0,16500000,16500000,0,16500000,18150000,18,136810609,120110000,37653252
1,16,PEA016,C1,Simple,1,20000000,,0,1,20000000,20000000,0,20000000,22000000,8,136810609,120110000,40069488
1,16,PEA166,C1,Simple,1,45000,,0,1,45000,45000,0,45000,45000,0,136810609,120110000,1108468
1,16,PEA356,C1,Simple,1,65000,,0,1,65000,65000,0,65000,65000,0,136810609,120110000,159560
1,17,PEA002,C1,Simple,1,100000000,,0,1,100000000,100000000,0,100000000,110001000,12,171319708,148615000,399453728
1,17,PEA004,C1,Simple,1,47500000,,0,1,47500000,47500000,0,47500000,52251000,5,171319708,148615000,155146740
1,17,PEA016,C1,Simple,1,20000000,,0,0,20000000,20000000,0,20000000,22000000,8,171319708,148615000,41225359
1,17,PEA042,C1,Simple,1,2500000,,0,0,2500000,2500000,0,2500000,2750000,7,171319708,148615000,9704853
1,17,PEA076,C1,Simple,1,900000,,0,1,900000,900000,0,900000,991000,4,171319708,148615000,3086500
1,17,PEA298,C1,Simple,1,215000,,0,1,215000,215000,0,215000,215000,0,171319708,148615000,339646
1,18,PEA020,C1,Simple,1,11500000,,0,1,11500000,11500000,0,11500000,12651000,5,133203942,29970000,24111753
1,18,PEA027,C1,Simple,1,9000000,,0,1,9000000,9000000,0,9000000,9900000,8,133203942,29970000,18507162
1,18,PEA091,C1,Simple,1,2200000,,0,1,2200000,2200000,0,2200000,2420000,4,133203942,29970000,3973936
1,18,PEA156,C1,Simple,1,700000,,0,0,700000,700000,0,700000,771000,7,133203942,29970000,2277439
1,18,PEA104,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,3,133203942,29970000,2958597
1,18,PEA158,C1,Simple,1,435000,,0,1,435000,435000,0,435000,435000,0,133203942,29970000,1200796
1,18,PEA190,C1,Simple,1,275000,,0,1,275000,275000,0,275000,303000,2,133203942,29970000,998195
1,18,PEA247,C1,Simple,1,260000,,0,1,260000,260000,0,260000,286000,0,133203942,29970000,902240
1,18,PEA195,C1,Simple,1,365000,,0,1,365000,365000,0,365000,402000,1,133203942,29970000,947267
1,18,PEA274,C1,Simple,1,20000,,0,0,20000,20000,0,20000,22000,6,133203942,29970000,560392
1,18,PEA257,C1,Simple,1,315000,,0,1,315000,315000,0,315000,315000,0,133203942,29970000,714326
1,18,PEA303,C1,Simple,1,120000,,0,1,120000,120000,0,120000,120000,0,133203942,29970000,354367
1,18,PEA279,C1,Simple,1,495000,,0,1,495000,495000,0,495000,545000,0,133203942,29970000,721800
1,18,PEA315,C1,Simple,1,110000,,0,1,110000,110000,0,110000,110000,0,133203942,29970000,306578
1,18,PEA338,C1,Simple,1,105000,,0,1,105000,105000,0,105000,105000,0,133203942,29970000,275645
1,18,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,133203942,29970000,276779
1,18,PEA316,C1,Simple,1,230000,,0,0,230000,230000,0,230000,254000,1,133203942,29970000,377750
1,18,PEA102,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,4,133203942,29970000,1992094
1,18,PEA229,C1,Simple,1,850000,,0,1,850000,850000,0,850000,936000,3,133203942,29970000,921839
1,18,PEA404,C1,Simple,1,25000,,0,1,25000,25000,0,25000,25000,0,133203942,29970000,56227
1,19,PEA004,C1,Simple,1,47500000,,0,1,47500000,47500000,0,47500000,52251000,5,95661887,75490000,159189844
1,19,PEA018,C1,Simple,1,16500000,,0,1,16500000,16500000,0,16500000,18150000,18,95661887,75490000,36389609
1,19,PEA016,C1,Simple,1,20000000,,0,0,20000000,20000000,0,20000000,22000000,8,95661887,75490000,39053728
1,19,PEA022,C1,Simple,1,11000000,,0,1,11000000,11000000,0,11000000,12101000,7,95661887,75490000,22818994
1,19,PEA119,C1,Simple,1,425000,,0,1,425000,425000,0,425000,468000,0,95661887,75490000,2144068
1,19,PEA356,C1,Simple,1,65000,,0,1,65000,65000,0,65000,65000,0,95661887,75490000,164507
1,20,PEA156,C1,Simple,1,700000,,0,1,700000,700000,0,700000,771000,7,71208520,845000,2355642
1,20,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,71208520,845000,276532
1,20,PEA405,C1,Simple,1,30000,,0,1,30000,30000,0,30000,30000,0,71208520,845000,78139
1,21,PEA027,C1,Simple,1,9000000,,0,1,9000000,9000000,0,9000000,9900000,8,23071275,9390000,19204203
1,21,PEA316,C1,Simple,1,230000,,0,1,230000,230000,0,230000,254000,1,23071275,9390000,388178
1,21,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,23071275,9390000,271337
1,21,PEA405,C1,Simple,1,30000,,0,1,30000,30000,0,30000,30000,0,23071275,9390000,77445
1,21,PEA407,C1,Simple,1,15000,,0,1,15000,15000,0,15000,15000,0,23071275,9390000,28406
1,22,PEA016,C1,Simple,1,20000000,,0,1,20000000,20000000,0,20000000,22000000,8,85307043,24470000,40855236
1,22,PEA413,C1,Simple,1,125000,,0,1,125000,125000,0,125000,138000,5,85307043,24470000,2050849
1,22,PEA130,C1,Simple,1,700000,,0,1,700000,700000,0,700000,771000,2,85307043,24470000,1847729
1,22,PEA264,C1,Simple,1,230000,,0,1,230000,230000,0,230000,230000,0,85307043,24470000,573507
1,22,PEA124,C1,Simple,1,1650000,,0,1,1650000,1650000,0,1650000,1650000,0,85307043,24470000,1982047
1,22,PEA148,C1,Simple,1,1400000,,0,1,1400000,1400000,0,1400000,1400000,0,85307043,24470000,1697007
1,22,PEA373,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,85307043,24470000,204133
1,22,PEA366,C1,Simple,1,80000,,0,1,80000,80000,0,80000,80000,0,85307043,24470000,200528
1,22,PEA298,C1,Simple,1,215000,,0,1,215000,215000,0,215000,215000,0,85307043,24470000,329808
1,22,PEA356,C1,Simple,1,65000,,0,1,65000,65000,0,65000,65000,0,85307043,24470000,157260
1,23,PEA404,C1,Simple,1,25000,,0,1,25000,25000,0,25000,25000,0,28625190,25000,52935
1,24,PEA187,C1,Simple,1,375000,,0,1,375000,375000,0,375000,413000,1,25869719,2725000,1089132
1,24,PEA274,C1,Simple,1,20000,,0,1,20000,20000,0,20000,22000,6,25869719,2725000,528053
1,24,PEA338,C1,Simple,1,105000,,0,1,105000,105000,0,105000,105000,0,25869719,2725000,285058
1,24,PEA311,C1,Simple,1,115000,,0,1,115000,115000,0,115000,127000,0,25869719,2725000,286087
1,24,PEA102,C1,Simple,1,1900000,,0,1,1900000,1900000,0,1900000,2091000,4,25869719,2725000,2039016
1,24,PEA355,C1,Simple,1,110000,,0,1,110000,110000,0,110000,110000,0,25869719,2725000,185353
1,24,PEA382,C1,Simple,1,100000,,0,1,100000,100000,0,100000,100000,0,25869719,2725000,139243
1,25,PEA019,C1,Simple,1,12500000,,0,1,12500000,12500000,0,12500000,13751000,2,82299798,15880000,24569908
1,25,PEA042,C1,Simple,1,2500000,,0,1,2500000,2500000,0,2500000,2750000,7,82299798,15880000,10179699
1,25,PEA413,C1,Simple,1,125000,,0,1,125000,125000,0,125000,138000,5,82299798,15880000,2000830
1,25,PEA070,C1,Simple,1,750000,,0,1,750000,750000,0,750000,750000,0,82299798,15880000,2235095
1,25,PEA415,C1,Simple,1,5000,,0,1,5000,5000,0,5000,5000,0,82299798,15880000,546099
1,26,PEA156,C1,Simple,1,700000,,0,1,700000,700000,0,700000,771000,7,81563531,1995000,2283270
1,26,PEA195,C1,Simple,1,365000,,0,1,365000,365000,0,365000,402000,1,81563531,1995000,949328
1,26,PEA362,C1,Simple,1,80000,,0,1,80000,80000,0,80000,80000,0,81563531,1995000,174729
1,26,PEA229,C1,Simple,1,850000,,0,1,850000,850000,0,850000,936000,3,81563531,1995000,897021
1,27,PEA187,C1,Simple,1,375000,,0,1,375000,375000,0,375000,413000,1,79723260,455000,1094145
1,27,PEA274,C1,Simple,1,20000,,0,1,20000,20000,0,20000,22000,6,79723260,455000,545579
1,27,PEA364,C1,Simple,1,60000,,0,1,60000,60000,0,60000,60000,0,79723260,455000,159752
1,28,PEA158,C1,Simple,1,435000,,0,1,435000,435000,0,435000,435000,0,91792126,1050000,1170048
1,28,PEA190,C1,Simple,1,275000,,0,1,275000,275000,0,275000,303000,2,91792126,1050000,993189
1,28,PEA316,C1,Simple,1,230000,,0,1,230000,230000,0,230000,254000,1,91792126,1050000,377288
1,28,PEA364,C1,Simple,1,60000,,0,1,60000,60000,0,60000,60000,0,91792126,1050000,169674
1,28,PEA405,C1,Simple,1,30000,,0,1,30000,30000,0,30000,30000,0,91792126,1050000,79618
1,28,PEA403,C1,Simple,1,20000,,0,1,20000,20000,0,20000,20000,0,91792126,1050000,40635
1,29,PEA355,C1,Simple,1,110000,,0,1,110000,110000,0,110000,110000,0,83177480,225000,177499
1,29,PEA382,C1,Simple,1,100000,,0,1,100000,100000,0,100000,100000,0,83177480,225000,135241
1,29,PEA407,C1,Simple,1,15000,,0,1,15000,15000,0,15000,15000,0,83177480,225000,28069
2,0,PEA002,C1,Simple,2,110001000,,1,1,110001000,110001000,0,110001000,121002000,8,2062749717,231511000,405690783; 396692852
2,0,PEA004,C1,Simple,1,52251000,,1,1,47500000,52251000,0,47500000,52251000,3,2062749717,231511000,152577443
2,0,PEA022,C1,Simple,1,12101000,,1,1,11000000,12101000,0,11000000,12101000,4,2062749717,231511000,21831337
2,0,PEA027,C1,Simple,1,9900000,,1,1,9000000,9900000,0,9000000,9900000,6,2062749717,231511000,18287855
2,0,PEA042,C1,Simple,1,2750000,,1,1,2750000,2750000,0,2750000,3026000,9,2062749717,231511000,9698956
2,0,PEA034,C1,Simple,1,5060000,,2,2,4600000,5060000,0,4600000,5060000,2,2062749717,231511000,10739888
2,0,PEA413,C1,Simple,1,138000,,0,1,125000,138000,0,125000,138000,2,2062749717,231511000,2104415
2,0,PEA091,C1,Simple,1,2420000,,0,1,2200000,2420000,0,2200000,2420000,2,2062749717,231511000,3841783
2,1,PEA002,C1,Simple,1,110001000,,1,0,110001000,110001000,0,110001000,121002000,8,1421943268,165345000,388030466
2,1,PEA004,C1,Simple,1,52251000,,0,1,47500000,52251000,0,47500000,52251000,3,1421943268,165345000,161669448
2,1,PEA018,C1,Simple,3,18150000,,0,1,18150000,18150000,0,18150000,19965000,15,1421943268,165345000,39044778; 38541484; 37262653
2,1,PEA016,C1,Simple,1,22000000,,0,1,20000000,22000000,0,20000000,22000000,8,1421943268,165345000,41623880
2,1,PEA020,C1,Simple,1,12651000,,0,1,11500000,12651000,0,11500000,12651000,5,1421943268,165345000,26382455
2,1,PEA022,C1,Simple,2,12101000,,1,2,11000000,12101000,0,11000000,12101000,4,1421943268,165345000,22284990; 21860119
2,1,PEA027,C1,Simple,2,9900000,,0,2,9000000,9900000,0,9000000,9900000,6,1421943268,165345000,19175247; 19154955
2,1,PEA076,C1,Simple,1,991000,,2,1,900000,991000,0,900000,991000,5,1421943268,165345000,3029871
2,1,PEA156,C1,Simple,1,771000,,1,1,700000,771000,0,700000,771000,6,1421943268,165345000,2341892
2,1,PEA091,C1,Simple,1,2420000,,0,1,2200000,2420000,0,2200000,2420000,2,1421943268,165345000,3923823
2,1,PEA104,C1,Simple,1,2091000,,1,1,1900000,2091000,0,1900000,2091000,1,1421943268,165345000,2967084
2,1,PEA187,C1,Simple,1,413000,,0,1,375000,413000,0,375000,413000,1,1421943268,165345000,1085691
2,2,PEA002,C1,Simple,1,110001000,,0,1,110001000,110001000,0,110001000,121002000,8,800121079,319286000,409920523
2,2,PEA004,C1,Simple,1,52251000,,2,2,47500000,52251000,0,47500000,52251000,3,800121079,319286000,148575460
2,2,PEA018,C1,Simple,3,18150000,,0,0,18150000,18150000,0,18150000,19965000,15,800121079,319286000,39503051; 39395842; 37642624
2,2,PEA020,C1,Simple,2,12651000,,1,2,11500000,12651000,0,11500000,12651000,5,800121079,319286000,24638389; 24023324
2,2,PEA022,C1,Simple,1,12101000,,2,1,11000000,12101000,0,11000000,12101000,4,800121079,319286000,21214791
2,2,PEA027,C1,Simple,1,9900000,,2,1,9000000,9900000,0,9000000,9900000,6,800121079,319286000,18677775
2,2,PEA042,C1,Simple,1,2750000,,2,0,2750000,2750000,0,2750000,3026000,9,800121079,319286000,10079716
2,2,PEA034,C1,Simple,1,5060000,,1,1,4600000,5060000,0,4600000,5060000,2,800121079,319286000,10695479
2,2,PEA076,C1,Simple,1,991000,,1,1,900000,991000,0,900000,991000,5,800121079,319286000,3074463
2,2,PEA413,C1,Simple,1,138000,,2,1,125000,138000,0,125000,138000,2,800121079,319286000,2018037
2,2,PEA130,C1,Simple,2,771000,,0,2,700000,771000,0,700000,771000,4,800121079,319286000,1828248; 1810102
2,2,PEA190,C1,Simple,1,303000,,0,1,275000,303000,0,275000,303000,1,800121079,319286000,970117
2,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,319286000,952690
2,2,PEA274,C1,Simple,1,22000,,2,2,20000,22000,0,20000,22000,3,800121079,319286000,533599
2,3,PEA002,C1,Simple,1,110001000,,0,0,110001000,110001000,0,110001000,121002000,8,413758664,205295000,400070527
2,3,PEA018,C1,Simple,1,18150000,,0,0,18150000,18150000,0,18150000,19965000,15,413758664,205295000,37986059
2,3,PEA019,C1,Simple,2,13751000,,0,2,12500000,13751000,0,12500000,13751000,8,413758664,205295000,25353002; 24850735
2,3,PEA022,C1,Simple,1,12101000,,0,1,11000000,12101000,0,11000000,12101000,4,413758664,205295000,23051940
2,3,PEA026,C1,Simple,2,9900000,,0,2,9000000,9900000,0,9000000,9900000,3,413758664,205295000,19028465; 18186872
2,3,PEA042,C1,Simple,2,2750000,,1,2,2750000,2750000,0,2750000,3026000,9,413758664,205295000,10009914; 9931512
2,3,PEA034,C1,Simple,1,5060000,,2,2,4600000,5060000,0,4600000,5060000,2,413758664,205295000,10631229
2,3,PEA413,C1,Simple,1,138000,,2,2,125000,138000,0,125000,138000,2,413758664,205295000,2008629
2,3,PEA156,C1,Simple,2,771000,,0,2,700000,771000,0,700000,771000,6,413758664,205295000,2294714; 2268351
2,3,PEA091,C1,Simple,1,2420000,,2,2,2200000,2420000,0,2200000,2420000,2,413758664,205295000,3802507
2,3,PEA274,C1,Simple,1,22000,,1,1,20000,22000,0,20000,22000,3,413758664,205295000,527763
2,4,PEA002,C1,Simple,2,110001000,,0,1,110001000,110001000,0,110001000,121002000,8,1683492671,201991000,396945927; 394934738
2,4,PEA018,C1,Simple,3,18150000,,0,0,18150000,18150000,0,18150000,19965000,15,1683492671,201991000,38774018; 37446652; 37284307
2,4,PEA016,C1,Simple,3,22000000,,0,3,20000000,22000000,0,20000000,22000000,8,1683492671,201991000,41136901; 39598806; 38556223
2,4,PEA022,C1,Simple,1,12101000,,1,1,11000000,12101000,0,11000000,12101000,4,1683492671,201991000,21294279
2,4,PEA027,C1,Simple,1,9900000,,1,1,9000000,9900000,0,9000000,9900000,6,1683492671,201991000,18485188
2,4,PEA026,C1,Simple,1,9900000,,2,1,9000000,9900000,0,9000000,9900000,3,1683492671,201991000,18479929
2,4,PEA413,C1,Simple,1,138000,,1,1,125000,138000,0,125000,138000,2,1683492671,201991000,2032663
2,4,PEA274,C1,Simple,2,22000,,1,2,20000,22000,0,20000,22000,3,1683492671,201991000,531757; 530319
2,5,PEA002,C1,Simple,2,110001000,,0,1,110001000,110001000,0,110001000,121002000,8,1025889072,325111000,408550289; 395299204
2,5,PEA004,C1,Simple,1,52251000,,0,1,47500000,52251000,0,47500000,52251000,3,1025889072,325111000,153324394
2,5,PEA018,C1,Simple,3,18150000,,0,2,18150000,18150000,0,18150000,19965000,15,1025889072,325111000,39406866; 39223156; 38758632
2,5,PEA016,C1,Simple,2,22000000,,0,2,20000000,22000000,0,20000000,22000000,8,1025889072,325111000,40876472; 39511953
2,5,PEA020,C1,Simple,1,12651000,,0,1,11500000,12651000,0,11500000,12651000,5,1025889072,325111000,26354233
2,5,PEA026,C1,Simple,1,9900000,,2,1,9000000,9900000,0,9000000,9900000,3,1025889072,325111000,18677114
